Date,Open,High,Low,Close,Volume
2017-11-16,71.5478,71.7365,71.3102,71.4051,8974068.9917533
2017-11-17,71.4051,71.6896,71.1675,71.3102,13519933.406644
2017-11-20,71.3102,71.5478,71.0737,71.1675,10582403.326543
2017-11-21,71.2633,71.8303,70.885,71.6437,34200595.310393
2017-11-22,71.5478,74.0106,71.4999,72.9214,67659970.50507
2017-11-23,73.1081,73.3477,71.8793,72.1648,37101811.479
2017-11-24,72.3055,72.8266,72.1168,72.3055,19961601.177737
2017-11-27,72.587,73.3477,72.1168,72.7797,28822044.320085
2017-11-28,73.3477,73.3477,72.7797,72.9214,29624615.722921
2017-11-29,73.4415,74.0585,73.156,73.9147,53378114.116339
2017-11-30,73.8199,74.1992,73.4905,73.9147,48082486.785886
2017-12-01,73.8688,73.9147,73.3477,73.8199,42139759.396604
2017-12-04,73.4905,74.0106,73.0173,73.6302,23066410.057495
2017-12-05,73.204,73.8688,73.204,73.3008,24345983.835971
2017-12-06,72.9684,73.2519,72.1168,72.1168,45505321.013546
2017-12-07,72.1648,72.9684,72.1648,72.2596,28941131.631118
2017-12-08,72.3055,72.9684,72.2596,72.7797,34452095.017303
2017-12-11,72.7797,74.7672,72.7797,74.1992,57706338.483981
2017-12-12,74.5307,74.913,74.0106,74.2481,34781891.368064
2017-12-13,74.6734,75.8114,74.6734,75.7635,66956595.954338
2017-12-14,76.048,76.1928,74.9599,75.3842,42622352.457743
2017-12-15,75.0058,75.0997,74.1992,74.4358,28441076.317761
2017-12-18,74.5786,75.1945,74.1992,74.7213,16712647.576609
2017-12-19,74.8641,75.5279,74.8162,75.1945,17123865.985799
2017-12-20,74.8641,75.1476,74.6734,75.1476,18485929.672684
2017-12-21,75.3842,75.6228,75.2434,75.3842,16387880.939501
2017-12-22,75.8114,75.9073,75.48,75.8114,23544079.588938
2017-12-27,75.9073,76.1439,75.5279,75.6228,17560037.624838
2017-12-28,75.8584,75.9532,75.7166,75.8114,17240685.367792
2017-12-29,75.8114,75.9532,75.7166,75.7635,16304421.351184
2018-01-02,76.3325,77.0433,76.2377,77.0433,39108192.403658
